tweet_id,tweet,sarcasm_label,sarcasm_type
1025816338399480000,#teens #drugs #alcohol &amp; #privacy .@FamilyLives spoke to .@BootsWebMD about parenting #Teenagers  http://t.co/Z7KJZiEcoZ #teenboundaries,not_sarcastic,
1025553862827170000,OxyContin Facts behind the Myths #drugs http://t.co/UX3HPM4PAI http://t.co/64d7dId2xb,not_sarcastic,
498292245586784000,"Although magic truffels are legal in NL, it's not popular among locals. http://t.co/opBCVCfdxK #TravelTuesday #drugs http://t.co/oPITWKDWQo",not_sarcastic,
499926012424364000,Ain't no money like dope money! @JorgeVelasco71 #drugs,not_sarcastic,
500419513037627000,â€œMy Life With The Worldâ€™s Most Notorious Drug Lordâ€: Son of Pablo Escobar reveals life of heart  http://t.co/23WvrXMEDx #Drugs #PabloEscobar,not_sarcastic,
1079842175289090000,"We need ""#prevention measures to build #resilience among #youngpeople and to promote drug-free environments""",not_sarcastic,
1085220719452180000,Went on a little shopping trip before work today #late start ðŸ˜¯,not_sarcastic,
1075248073255850000,"@WesFoxSports910 @ECUPiratesFB can't be ""the worst in the country"" when they just beat UCONN on the road. #Overstatement",sarcastic,overstatement
1074870768805330000,@WineAndLiberty But he has 5 million social media followers don't you know Pepper. #sarcasm,sarcastic,sarcasm
1074859195193670000,"Any1 heard when Donald Trump's new reality series, ""The Candidate,"" will air? I figure 1Q of 2017. #sarcasm",sarcastic,sarcasm
1077008171728800000,Me! ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ lol #me #myself #sarcastic #lmao #lol https://t.co/gziuqvzDaQ,sarcastic,sarcasm
1071958405483360000,@JoeyVilardo What does once a week have to do with being whorish #sarcasm,sarcastic,sarcasm
1071096492566500000,Fantasy stock just went through the roof. #Sarcasm https://t.co/Md6eqg6ITa,sarcastic,sarcasm
1082111839390130000,Haha like if anyone would even invite me to a party!!!!! #sarcasm #loner ðŸ˜”,sarcastic,sarcasm
1082075032434750000,@SombreroWatch @NPS9009 Couldn't happen to a nicer guy! #sarcasm #arrogancedoesntgetyouhits #whatajerk,sarcastic,sarcasm
1075553748225870000,That's not the Islam I know. #sarcasm https://t.co/N6vDs0fLJw,sarcastic,sarcasm
1073080988207640000,We ask for immediate commencement of these studies so our reform bills can be heard and passed when #CALeg comes back in Jan. #education,not_sarcastic,
1069811720175140000,Employer code http://t.co/z3iuO0bIbx #Business #education #design #tech #long-reads http://t.co/lgzj1LtpYM http://t.co/3JrSnKtmd7,not_sarcastic,
757596873708404000,"""Let us more and more insist on raising funds of love, of kindness, of understanding, of peace. ~ Mother Teresa #Peace #Quotes",not_sarcastic,
754994743168360000,Education is not preparation for life; education is life itself. - John Dewey #education,not_sarcastic,
1007372940025970000,#GOPDebate once again proves all Republican candidates are a superior alternative to me yet remain stupid. #ncpol,not_sarcastic,
1004498246683760000,Vegan power with my roommate #lawofattraction #thesecret #meditation #peace #spiritual #namasteâ€¦ https://t.co/1Xz7RFgKcB,not_sarcastic,
199836958275547000,btw guys...I want to know if people are wearing coats today?,sarcastic,rhetorical question
931921887667638000,Making friends on the FDR while in uniform and out of uniform today.... #sarcasm,sarcastic,sarcasm
931921659048660000,C'mon. How can you NOT call that Strike 3??? #sarcasm,sarcastic,sarcasm
949680996500361000,Thanks #Windows10 for turning my nice laptop into a big paper weight #Windows10Fail #sarcasm,sarcastic,sarcasm
1076840662228780000,So glad to see the American Taxpayer will be footing the bill for someone who killed 20+ people and gets a nice life in prison. #sarcasm,sarcastic,sarcasm
1063183272212150000,Did they just say tht most human populations r 'half-siblings' w lembus?Hope my DNA comes frm premium breeds #sarcasm http://t.co/mpCaSPvodG,sarcastic,sarcasm
1056457160434080000,So @marcorubio paid off over $100K of student loans in 4 years? Definitely middle class. #sarcasm #GOPDebate,sarcastic,sarcasm
1066151805036470000,"@FoxNewsBias  In the 21st century, backward #republicans soaked in #JESUS  continue to #stoke #out over #sarcastic #humor and #laughing",sarcastic,sarcasm
1065464371881620000,@ACurrentAffair9 gee that doesn't happen very often #sarcasm,sarcastic,sarcasm
1064330859594080000,"Ted Cruz had the most Google searches during the #GOPDebate last night. Thatâ€™s means he is already President, right? #sarcasm",sarcastic,sarcasm
1083447220064730000,@laurenbrilly because he is an idiot no Robron for at lest 2 weeks fantÃ¡stic right #sarcastic @emmerdale hate you guys,sarcastic,sarcasm
1085226790552020000,"â€œA player to be named laterâ€?  So basically, no one. Nice work, Ben. #sarcasm",sarcastic,sarcasm
1084188754301100000,"Is it just me, or does the ""thumbs up"" emoticon (ðŸ‘ðŸ») seem incredibly sarcastic? #thumbsup #sarcasm #ImStillGonnaUseIt",sarcastic,sarcasm
1083690851027640000,Nothing says champion of the middle class like hanging out with @KimKardashian. #sarcasm @HillaryClinton,sarcastic,sarcasm
1084281252314630000,@AdrianMaxwell62 @TheTodayShow @Channel9 Why don't we just find an island and turn that into a prison. #historyrepeating #sarcasm,sarcastic,sarcasm
1080860729723350000,@DawnAtFOX9 You forgot #Sarcasm  (kidding),sarcastic,sarcasm
1086022329518280000,@baudyhallee @veronicacris @CloisLover this Superman has no moral compass. Definition of badass these days.Play dirty and u be cool #sarcasm,sarcastic,sarcasm
1085215098208010000,glad to hear that every taxpaying American will be helping support James Holmes for the rest of his life #Sarcasm,sarcastic,sarcasm
1080883770918490000,"@NintendoAmerica thank you for screwing up Miiverse, and killing TVii! #sarcasm",sarcastic,sarcasm
841680098315128000,Having #fun rebuilding some #mercedez valve body. Well fun is a #overstatement,sarcastic,overstatement
1000131185173980000,"Gangs infiltrated postal delivery services to intercept drugs, say officials http://t.co/ZDYfMGIapI #UK #RoyalMail #Drugs #Postal #Mail",not_sarcastic,
872951141117591000,This is the time of year I hate kids back to school and heavy traffic #late #mighthavetchangeworkschedule,not_sarcastic,
1082758613972800000,#Late #summer fun for #Gillingham #carehome residents soak up sun with garden games - http://t.co/0dXfrdAJEN lovely #carenews story,not_sarcastic,
1083475427312780000,Don't let the monsters inside your head trick you into using drugs. SAY NO TO DRUGS! #Monsters #Drugs http://t.co/eHDOyTmGyP,not_sarcastic,
1079581841571530000,Why You Need To Keep Your Heart Out Of Your Stomach http://t.co/3JCoElAymx #hearthealth #heart #longevity #life #drugs #death #nutrition,not_sarcastic,
1077999259432160000,"For all who missed it, yesterday was salami day ! #happy #late #salamiday #nw5 #meat http://t.co/VJUzu2QJe6",not_sarcastic,
1076154372088830000,Mass #Shipment of #Black #Cocaine #Disguised as #Toner ink #Seized in El #Dorado #Airport in #Colombia; #Drugs ... http://t.co/EuF79e90RE,not_sarcastic,
634860418805157000,"""The Price for Lowering #Cholesterol,"" arguing that expensive new #drugs won't be covered by #health insurers. http://t.co/hKtE1Pjqtx",not_sarcastic,
947092634899763000,The Future of Weed: HIGH COUNTRY - #documentary http://t.co/WUc7XSEQPn #Drugs #Science #Society,not_sarcastic,
917516943707594000,@Mal23692 lollll it just popped in my TL lol #late,not_sarcastic,
1083751315031890000,"Just for giggles, I want Ted Nugent to be the moderator for the next #gopdebate",not_sarcastic,
1043007397231390000,"A class that swims altogether, stays forever; HSIV-St. Claire '15-'16 ðŸ’ž #late #palmgarden #090515â€¦ https://t.co/NsvFia5VGJ",not_sarcastic,
1085164618287380000,So the 31 was supposed to be here 8 mins ago and it still says its 5 mins away #late #thanksMBTA @MBTA,not_sarcastic,
1061039072523800000,Colombia seizes 1 metric ton of cocaine on Mexico flight http://t.co/tHyG5OiTVh #coke #Bogota #Colombia #drugs #police #DEA #anonymous #5â€¦,not_sarcastic,
1086864429386320000,"#Job #Canada #Drugs and Addiction Magazine Sales Associate Full Time in #St. John&amp;#8217;s, NL, http://t.co/y6bblp0Mbf",not_sarcastic,
961586155287232000,On Tues am @PutDownTheSword are co-ordinating a protest against the Excel arms fair https://t.co/2PZVI5uD4H  @chipspeaceorg #peace,not_sarcastic,
1084262760647700000,"QUESTION OF THE DAY: Do ""REAL, Genuinely, well rounded"" Men and Women still exist?",sarcastic,rhetorical question
1083889117019160000,Let #tears flow of their own accord: their flowing is not inconsistent with inward #peace and #harmony. #Seneca,not_sarcastic,
1081573609875920000,#TPM #LiberalNews Jeb: I'm High?! Trump Can't Even Remember The Names Of Our Enemies!: Th... http://t.co/PM7bgV7U6Q #UniteBlue #Politics,not_sarcastic,
1080626213453000000,Early Bird Registration for the CEEE Conference ends September 23! Secure your spot! http://t.co/4MrP67G59y ##earlyed #research #education,not_sarcastic,
1080080448880100000,Today is International Peace Day!  Read about its history here - http://t.co/ojRGnHzb0M #peace #activism #peaceday http://t.co/xNOyqVtgyZ,not_sarcastic,
1058880264846430000,Employer code http://t.co/mPn4s4p3WZ #Business #education #design #tech #long-reads http://t.co/VR1SH28Pyo http://t.co/mk0iZDGLiC,not_sarcastic,
638497793544466000,#politics Biotech falls after Clinton 'gouging' comments http://t.co/hqFKUHfbTb,not_sarcastic,
642374461539393000,Football and #charity make for a great day. #education #toegther http://t.co/dMM1NsU5bs,not_sarcastic,
1030669571135610000,She was courageous.  #defundpp #rednationrising #PPSellsBabyParts #foxnews #catholic #ncregister #gopdebate https://t.co/zweyyLwHqm,not_sarcastic,
752330657813131000,My little lady is loving her online math class. #homeschool #kindergarten #math #education http://t.co/CYnUuNnx7i,not_sarcastic,
875072293671768000,"Wow, @ScottWalker seemed like the best establishment candidate up to last week's #GOPDebate ",not_sarcastic,
1084636640755310000,Hundreds of thousands of surgeries? Really? How old are you? #overstatement,sarcastic,overstatement
1091532755043790000,http://t.co/cRAN502ESN I am #praying for #peace in 4 #innocent #kids #families #Peace #Palestine September â€¦ http://t.co/ejgotWiwmF,not_sarcastic,
1089452535553890000,"Labour election for London mayoral race too close to call: Tony Travers, a long-time observer of Lon... http://t.co/svOuV7rFV8 #politics",not_sarcastic,
938920546896670000,I doubt this will be sufficient #overstatement,sarcastic,overstatement
1088567977111400000,Found your dream girl everybody - for more -&gt; http://t.co/J5Fd4ZMYkY #tinder #fails #humor http://t.co/hCyoJCBdki,not_sarcastic,
1081409671146160000,"When it comes to nature versus nurture I am living proof it must be the former. Well, I never went to public school. #LGBT #humour #humor",not_sarcastic,
1089331024146980000,Bulls stage late-session rally as stocks surge http://t.co/ZWQGLu5qGT #politics #Fox,not_sarcastic,
1062815802288670000,Well that went better than expected - for more -&gt; http://t.co/J5Fd4ZMYkY #tinder #fails #humor http://t.co/xlHxA5b0bR,not_sarcastic,
1088731090133510000,I don't think they knew the point of tinder - for more -&gt; http://t.co/J5Fd4ZMYkY #tinder #fails #humor http://t.co/tTlMq4dON3,not_sarcastic,
863659220142575000,"@mlbtraderumors @kapaya1234 @Ken_Rosenthal Since Hart hates hitters and only wants minor league arms, I'm guessing Freeman is gone. #Sarcasm",sarcastic,sarcasm
835189065737699000,wow that's just fantastic love it #sarcasm,sarcastic,sarcasm
831685648272781000,@teamfourstar @TeoL33 If only you stopped eating/sleeping/bathing and worked on producing more HQ free content! #Sarcasm,sarcastic,sarcasm
406096902917484000,Colon departs mid inning and he's not hurt.  Maybe he's just been traded?  #sarcasm #Mets,sarcastic,sarcasm
1073525282831780000,Please accept my open ended apology to all perverts and louts #sarcasm #apology #flirting #women,sarcastic,sarcasm
1075859924901610000,According to the hunters they can't find one unless it's dead... MAKES TOTAL SENSE #sarcasm,sarcastic,sarcasm
1087784367219530000,@paulmgardner I've filed these tweets under the #sarcasm hashtag for future review.,sarcastic,sarcasm
1081135146487680000,"@MemoriesIn8Bit @YouTube Oh great, I can't wait until I get to experience that. #sarcasm",sarcastic,sarcasm
1079859959947550000,@Norsu2 @marcorubio Lions are more important! #sarcasm,sarcastic,sarcasm
1082237752907840000,"@markmartin if they had a race with the choice of on foot or segways, which would you choose? #sarcasm #loveyaman",sarcastic,sarcasm
1035332727527100000,"Pretty sure Adam Goodes war dance was Un-Australian, I am also a moron #sarcasm #booing",sarcastic,sarcasm
1084521206001390000,These are always so fun #sarcasm http://t.co/5byuGs8kFK,sarcastic,sarcasm
997581377360027000,@Caradelevingne rude reporters can't interview a person professionally. #sarcasm #jobwasted,sarcastic,sarcasm
990331188068913000,Season is over. Might as well quit. #STLCards #sarcasm,sarcastic,sarcasm
1091453605494820000,@emondhinkFH05 #sarcasm I see :),sarcastic,sarcasm
1083055468464030000,Shout out to the commentators for being the voices of empathy ðŸ˜’ #Sarcasm  https://t.co/Tl2p056uSm,sarcastic,sarcasm
1084849474147700000,I am so surprised that Walker's office wanted to gut the #openrecords law. #sarcasm,sarcastic,sarcasm
1001003070602560000,"Too many illegal immigrants, stories too little Cecil the Lions stories. #KellyFile #sarcasm",sarcastic,sarcasm
1060804214811540000,"I think I'll pass on seeing your surprise, Stefan.. - for more -&gt; http://t.co/J5Fd4ZMYkY #tinder #fails #humor http://t.co/GCMxkORGAX",not_sarcastic,
1064323052190610000,First Draft: Business Group Assails Donald Trump for Urging Higher Taxes on Some Companies http://t.co/Q7uVOU82ZJ #politics,not_sarcastic,
1073262761600110000,What happens when you annoy a clock? It gets ticked off! Sam E Lakeside bad #joke of the day. http://t.co/RSV2a2Rbyg #humor,not_sarcastic,
1074544390108980000,#Online Research Tool Helps Spur Economic Development in Delta http://t.co/7Nn1Pp1r6j #news #politics #IntelMM #OSINT,not_sarcastic,
1023804215418900000,"Just went to his page. Yes, he has some ND related posts but, most???? #OverStatement",sarcastic,overstatement
905762863494594000,Today is International Peace Day!  Read about its history here - http://t.co/dbUt6UW6Cy #peace #activism #peaceday http://t.co/j7511JNFZc,not_sarcastic,
874372202170286000,"I am losing my bet for favorite to win as well, but I am okay with this. #ScottWalker #GOPDebate  https://t.co/ajeeRWOiMT",not_sarcastic,
1079896468532720000,"""About 53% of #Latinos believe #education is going in the wrong direction."" http://t.co/03RauvVpCs #NewMexico #schoolchoice",not_sarcastic,
1085696440603610000,Art Caplan &amp; Mary Holland discuss vaccines on The Roy Green Show  https://t.co/bbhdZyrnuU #HearUs #GOPDebate,not_sarcastic,
1077659677763220000,"@ScottWalker shocks many by dropping out of presidential race, determines he has no path to win. #GOPDebate",not_sarcastic,
1077339015114820000,Time for action not words #defundpp #rednationrising #PPSellsBabyParts #foxnews #catholic #ncregister #gopdebate https://t.co/P4nFoUmCqq,not_sarcastic,
1088279029952720000,What is International Peace Day? We commemorate the #holiday on Sep 21st. http://t.co/Po4M3YYrjZ #Peace #TJOS http://t.co/IHtnfjgduN,not_sarcastic,
1090060628998400000,Running #late 4 #train some #kid let me #tap on before she tapped #off knowing i was late. #good #people do exist. #thankyou #kind #stranger,not_sarcastic,
1089698906701790000,#education - What skills do employers value the most? A combination of technical STEM skills &amp; soft skills. http://t.co/EZZ0gNMMjC,not_sarcastic,
1091103950466620000,#Graduating #MBA watch out for these firms -The 10Â Best #Consulting Firms to #Work For - #career #education http://t.co/DbnthOdqtj @business,not_sarcastic,
1090710860497100000,There's a new Ward's Words on the blog!!! http://t.co/znHUF2qMjA #humor #jokes #makeup,not_sarcastic,
1083239872729610000,"Lazy, entitled teacher to spend entire weekend grading essays again - The Beaverton https://thebeaverton.com/2022/12/lazy-entitled-teacher-to-spend-entire-weekend grading-essays-again/  #parody #satire #writing #comedy #funny",sarcastic,satire
1085602263048110000,Donald Trump attacked by 'madman' ... aka Latino asks him a question http://t.co/eUJRIh1tD5 #politics http://t.co/gP0KX5aay7,not_sarcastic,
1085699785846370000,This hits close to homeâ€¦ http://t.co/tdnktl8OZw #meme #humor,not_sarcastic,
1023628848783600000,"""Comics of the week #300"" #humor #pkinspire #webdev #webdesign http://t.co/QFHBj6WzwO",not_sarcastic,
1019899523232090000,"Great #community support! ""Wells Fargo Advisors donates $100K to #Arts &amp; #Education Council of Greater St. Louis"" http://t.co/5ojshGg6DG",not_sarcastic,
634241908827549000,"InZombieA http://t.co/HNphOL2xJS via @nudgewinkreport #humor #WordPress #Blogging Can't sleep? Well then, read! ;)",not_sarcastic,
625666667104747000,This hits close to homeâ€¦ http://t.co/4Q8r4Sc42K #lol #meme #humor,not_sarcastic,
620476669678129000,Gets what she wants then dumps me! Gutted. #cat #education #lifelessons https://t.co/LTpUCFVRDg,not_sarcastic,
616519424695140000,"""The Man in Charge #misogyny #humor #trucking #equality"" 2 http://t.co/y9tg0N0tZw",not_sarcastic,
1070921447491670000,Frump's lack of respect for humanity and Mother Earth have caught the attention of the Elysians. Will they be able to stop him in time? http://indiebookbutler.com/ana jobrail/ #satire #scifi @AnaJobrail,sarcastic,satire
1077546685969150000,Money in Politics: Is There Hope? A Global Take #Politics #Hillary2016 #jeb2016 #republican #democrat http://t.co/SkhwykIDth,not_sarcastic,
1061313618451480000,Republican Rhetoric Highlights America's Negative Relationship With Muslims: Multiple GOP candidates... http://t.co/d5RYzaPDB4 #politics,not_sarcastic,
1043040889512180000,When Are You Going to Get Your Prescription MDMA? http://t.co/1LfTI5DnyG #drugs #science,not_sarcastic,
1066843062268080000,Carly testing new HP printer button before shipment to Iran #carlyfiorina #AskTrump #photography #film #GOPDebate #BW http://t.co/sfZqu2K9AP,not_sarcastic,
1051323345919080000,"TRUMP, MUSLIMS &amp; THE GOP by The Rob Black Show http://t.co/mwdehzDEFt #DonaldTrump #Muslims #GOPDebate #CarlyFiorina #ChrisChristie #GOP",not_sarcastic,
1047657700866250000,Internet browsers list http://t.co/1QCU9vpWg6 #internet #education #inspirational #lol #â€¦ http://t.co/S7SDTNCzNK http://t.co/RZwBouzRlQ,not_sarcastic,
1007886410626550000,Biden Soils Himself On Live TV To Show Dominance Over Putin https://dailysoak.com/index.php/2022/12/05/biden-soils-himself-on-live-tv-to-show-dominance-over-putin/ ,sarcastic,satire
614519687586709000,"Once again South Sudan is South Sudan again! #Peace for all, and yea we made it!  #Olympic Games, things getting... http://t.co/jBjGmQvprG",not_sarcastic,
1081402480057970000,"""Checking Out in the Fast Lane #shopping #expresslane #humor 2 http://t.co/AJYOBnYXyD",not_sarcastic,
1083292883006890000,This hits close to homeâ€¦Follow For More On Your Dashboard http://t.co/riSiOqqjGK #funny #humor #lol #meme http://t.co/LJqCLKVzfp,not_sarcastic,
1083932835000410000,There's Something About Lia - for more -&gt; http://t.co/J5Fd4ZMYkY #tinder #fails #humor http://t.co/4d6jqoWzZP,not_sarcastic,
1088125094457690000,@tedcruz what do you know of #satire? Your entire time in office? You need to #go. #petty #whining #ineffective #sniveling #coward,sarcastic,satire
1091543707944390000,Just pre-ordered your book @TheBigPygmy Looking forward to learning more about your journey &amp; about the people of the Congo. #peace #love,not_sarcastic,
1090280205002900000,"@haaretzcom @phbarratt World pays high price for tolerating #Netanyahu, greatest single threat to world #peace",not_sarcastic,
1082060081863310000,Meta should be a bit worried. #understatement,sarcastic,understatement
1070297194761210000,Ombudsman starts 9 month suspension of Quezon town mayor - http://t.co/ehJv0gvo47 http://t.co/KxGgmSYmSm #Quezon #news,not_sarcastic,
1073917554207400000,Celtic fans party in Amsterdam as Dutch police take no chances over a repeat of 2013 riots http://t.co/1KBeKqhnXl #Amsterdam #News,not_sarcastic,
1085414301974910000,Andrew Luck's Beard vs. Ryan Fitzpatrick's Beard -- Who'd You Rather?!: It's a battle of the bea... http://t.co/5VCReTpu7B #news #celebs,not_sarcastic,
1084594089469730000,ADV: Upgrade to http://t.co/ei5wGVsvQ1 Gold! http://t.co/07DrWKPjsu #Amsterdam #News,not_sarcastic,
1071689237047560000,#CBBUK ploy to save did wot they wanted n saved the evil witch #CBBFarrah  but they lost their big Hollywood star #ironic #karma,sarcastic,irony
1089247511875800000,@Babseth I think the icing on the cake is that someone questioned my right to choose the appropriate washroom during Pride week. #irony,sarcastic,irony
1089350644392110000,@michelangeloruc hot rumour is Crows asked @SANFL for wildcard entry to SA finals so all their players could keep match fit #hubris #irony,sarcastic,irony
1085628648114110000,Laserdisc will never die! #irony -- Pioneer Looks To Laserdisc Tech For Low-Cost LIDAR http://t.co/2456YhouSp,sarcastic,irony
947620698750668000,@bradwilson wow. It always amazes me when developers complain about paying developers. #irony,sarcastic,irony
1025373826073280000,"""We don't hate nobody. We just want to have the same rights that they have."" - #KimDavis husband Joe, defending religious rights. #irony",sarcastic,irony
944012857385148000,Really? how #ironic is it that u tweet the day after I mentioned it? #DatesDontLie #ButYouAllDo #TryAgain #BullyLogic http://t.co/vlSkuQXmUB,sarcastic,irony
941435408407318000,"Throwback to when I had the same cut a year ago from rhs pep rally, and now I have it from cats tailgateðŸ˜‚ #ironic http://t.co/u5YRW1UVG7",sarcastic,irony
855261064040075000,@TheLastLeg is it ok that david cameron now acting with concern for refugees whilst bombing syria? #ironic,sarcastic,irony
993638354347610000,Always remember that you are uniqueâ€“just like everyone else #irony,sarcastic,irony
1041384545977810000,"The first thing you see when you walk into Waterloo Station is a giant sign saying ""Fear Begins Here."" #Irony http://t.co/YADBEI9Czu",sarcastic,irony
1091074195293950000,I've experienced and seen more racism here than I've ever seen while living down south #ironic,sarcastic,irony
1042982722115780000,@downrightnow so is your website! #irony,sarcastic,irony
1048916119166300000,#Ironic Poor old lady who I just met at Emergency room who fell and hit her head.Found out her last name is Tripp...,sarcastic,irony
821746910323052000,Markeaton Park: Arson-hit climbing frame safe to be used again: A CHILDREN'S climbing frame ... http://t.co/thuiQaoJ6R #derbyshire #news,sarcastic,sarcasm
947952025500651000,Thanks @fieldsforever58 @ColeenRowley @WAMMwoman protesting against #drones and FOR #Peace #PeaceDay #Minnesota https://t.co/WcBPgZlyal,not_sarcastic,
825998257969098000,Internet browsers list http://t.co/GyTqFVOuQO #internet #education #inspirational #lol #â€¦ http://t.co/D9KeOVmnq7 http://t.co/rmItKQ24Ud,not_sarcastic,
821142817267445000,#PeaceDay #musicisborderless #artisborderless ... #healingcolors music and friends...share #love + #peace &lt;3&lt;3&lt;3... http://t.co/GTWQV556V8,not_sarcastic,
808414604648992000,Internet browsers list http://t.co/1wo16By4yS #internet #education #inspirational #lol #â€¦ http://t.co/SiYMLKRT9j http://t.co/lMaTeLzK8r,not_sarcastic,
800561902514376000,3 Reasons why #teens should join @ElevarteStudio this fall! #AtPromise http://t.co/UCc4PN6k3U #arts #education,sarcastic,irony
536993243343634000,Scott Walker suspending presidential campaign:     Wisconsin Gov. Scott Walker is suspending his pre... http://t.co/OQXBWlN6xl #politics,not_sarcastic,
799044684656103000,"Parents at Ease With Use of Student Data, But Not for Commercial Reasons http://t.co/FLkSFEO5hV #edtech #education",not_sarcastic,
730932424377409000,"Learn to dance in a friendly, fun and professional atmosphere http://t.co/7yneQErH60 #NJ #education",sarcastic,sarcasm
1060201393884160000,EYEWITNESS NEWS AT 6: Dr. Carson's controversial comments anger Muslim leaders @cbsbaltimore #politics #Carson #Islam http://t.co/9EINNdAHMl,not_sarcastic,
178775696871653000,This dudes shits fire so fire check his shit out #Omni #drugs #chicago #hiphop #rap #trap https://t.co/ZxUJaOYUGf,not_sarcastic,
1088105739032240000,Trapped in the System: A Sick #Doctorâ€™s Story #ChronicLife #health #healthcare #doctors #drugs http://t.co/YStERZvIYm,not_sarcastic,
1088409916220540000,“@tori_land123: I literally know every word to all the songs on sorry for the wait” like I know every word to lipgloss #overstatement,sarcastic,overstatement
1091555211368370000,Kim Davis! This is going to be good #GOPDebate,not_sarcastic,
1084876930720160000,No flag on Huckabee's lapel?  #unfitforpresident #dpmc #GOPDebate,not_sarcastic,
1057048834503780000,"""Jeb is a friend..."" to who? Allah? #GOPDebate",not_sarcastic,
1085249940484430000,"When you have a field of 11 presidential candidates and DONALD FUCKING TRUMP is the least insane, that's scary as hell. #GOPDebate",not_sarcastic,
1080543878258800000,@CBSPolitics How in the hell did Rand Paul make the top GOP debate? Rand Paul is the biggest joke on that #GOPDebate stage smh.,not_sarcastic,
929590914011590000,"You know, this could've been positively entertaining if it were another country. #GOPDebate",not_sarcastic,
644994695320485000,Wait...I actually agree with Jeb on Kim Davis?? #GOPDebate,not_sarcastic,
620012128657899000,GOP Debate = Obama Roast. Minus the jokes and witty banter #GOPDebate,not_sarcastic,
793550268730318000,#GOPDebate Where did they dig up this guy @jaketapper - what a belligerent partisan!,not_sarcastic,
804402712880115000,"LMAO @ â€œout of thin airâ€ 
Where has Huckleberry been? #GOPDebate",not_sarcastic,
818128806833754000,This debate is like JFK-Nixon with 11 Nixons. #GOPDebate #CNNDebate #sweat,not_sarcastic,
836979701155512000,Here we go the we are onto same-sex marriage #GOPDebate,not_sarcastic,
746842237129076000,Out of thin air?! #gopdebate,not_sarcastic,
721028373368201000,"""I'm not here to fight anyone.."" but he's going to solder through it anyway #GOPDebate",not_sarcastic,
748881992339562000,My kingdom for a commercial break. #GOPDebate,not_sarcastic,
1068778074097890000,"Oh, this, yes. #velvetmafia RT @peterstaley: Rand Paul must have a very evil gay hairstylist, no? #GOPDebate",not_sarcastic,
1018988292467870000,as i sit here wearing my #lovewins t-shirt... #GOPDebate,not_sarcastic,
1019089545449440000,"I hope Obama is kickin' back with Michelle, eating some popcorn, just laughing maniacally #GOPDebate",not_sarcastic,
911273984137859000,You shouldn't let down others even if they have targeted you badly. You should have kept some patience. #bepatient #peace âœŒ @MawraHocane,not_sarcastic,
869610141120909000,"Whoohoo it's payday, what should I do with my big fat check of $136 dollars? ðŸ˜’ ðŸ˜‚ #sarcastic #pocketchange",sarcastic,sarcasm
1071144616848690000,"Found out I'm doing a 12 next Sunday by seeing the newly posted schedule in the board. Thanks for letting me know, management. #sarcasm",sarcastic,sarcasm
1067867718198660000,Switched my pick from Cgy to Ott on a hunch last minute. Good hunch it looks like.... #sarcasm,sarcastic,sarcasm
1085647957553080000,I guess the Brilliant @MetsGM dropped @redturn2 so he could start evaluating Eric Campbell.  Worked out wonderfully for the @Mets. #sarcasm,sarcastic,sarcasm
1024473650127350000,"No worries ESPN, I only wanted to see the #CrossFitGames men on TV anyway. I actually prefer the women on my tiny iPadâ€¦ #sarcasm",sarcastic,sarcasm
1083172844262040000,Question for parents: What should I do? #Parenthood #Sarcasm #WaterBalloon #kids #VIDEO http://t.co/MZEY9cmDgm,sarcastic,sarcasm
1083171589045340000,@BKBrianKelly Guess @RiskReversal deleted that one. #sarcasm http://t.co/dkmDA5moJ1,sarcastic,sarcasm
1029469103352880000,It's good we aren't talking more about this. #sarcasm https://t.co/HllRRCKBSV,sarcastic,sarcasm
1089705751105490000,Caught a knock-out on my Disney's Cars fishing pole. #sarcasm Gold star to whoever can guess whatâ€¦ https://t.co/6HZTt2FppD,sarcastic,sarcasm
1085730990041910000,The #gopdebate is Thurs. Sep. 16 @ 8pm. No cable? @CNN is live-streaming it for free online.  https://t.co/FXOyzDOS3C,not_sarcastic,
1083856866910840000,#Over #180 #venues in #Assam #named after #late #Bhupen #Hazarika http://t.co/ucfaNRYyVR,not_sarcastic,
1082064989068900000,Donald Trump just told CNN what to do with the money it will make from the #GOPDebate â€” http://t.co/Qp5MVYh1os http://t.co/i3pVfoBunp,not_sarcastic,
943315810956775000,@washingtonpost @ktumulty #gopdebate needs to be about policy not #gopfireworks,not_sarcastic,
907745262420013000,My rushing face ðŸ˜« too much to do! Not enough time ! ðŸ™ˆðŸ™ˆðŸ™ˆ #Late https://t.co/kbBtmMbjBb,not_sarcastic,
809607613038075000,"#HA_NCDiseases Weâ€™re back, next panel covers prescription #drugs and NCDs",not_sarcastic,
1072670412419550000,FREE LIMTED TIME HERE! http://t.co/qqJvDwBBiQ download now! #SketCity #dystopian #slasher #love #sex #drugs #ravers http://t.co/T3dHUWww80,not_sarcastic,
844400597650558000,"Yeah, Jamaica is good. Jamaica is very good. @Jess_x_Dynamix #drugs",not_sarcastic,
1079372592023250000,20 fit #late post#burn calories [pic] â€” https://t.co/SS1yAP2Gk4,not_sarcastic,
1043123023635730000,CNN debating whether CNN should follow #DonaldTrump advice and donate profits from #GOPDebate to #Veterans. Umm... #ConflictOfInterest?,not_sarcastic,
